id,loan_amnt,term,int_rate,installment,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,total_pymnt
435969,20000, 36 months,11.83%,662.68,RENT,129000,Verified,Sep-09,Fully Paid,debt_consolidation,23761.07154
435960,4500, 36 months,16.35%,158.99,MORTGAGE,75000,Not Verified,Aug-09,Fully Paid,home_improvement,4868.71275
435953,10000, 36 months,14.26%,343.06,MORTGAGE,94500,Verified,Sep-09,Fully Paid,small_business,12350.05092
435946,4575, 36 months,11.48%,150.84,RENT,17000,Not Verified,Sep-09,Fully Paid,credit_card,5429.839798
435909,2400, 36 months,8.94%,76.26,RENT,22790,Not Verified,Aug-09,Fully Paid,moving,2499.943569
435921,5000, 36 months,13.22%,169.01,RENT,39500,Source Verified,Aug-09,Fully Paid,car,6084.051528
435880,20000, 36 months,16.70%,710.03,MORTGAGE,90000,Verified,Sep-09,Fully Paid,debt_consolidation,23794.96044
433800,11750, 36 months,15.31%,409.08,RENT,50004,Verified,Aug-09,Fully Paid,debt_consolidation,14621.18025
435871,8000, 36 months,13.92%,273.1,MORTGAGE,37732.83,Verified,Sep-09,Charged Off,small_business,6007.88
434239,12000, 36 months,11.48%,395.63,MORTGAGE,50000,Source Verified,Aug-09,Fully Paid,credit_card,14242.3151
435800,4000, 36 months,12.53%,133.87,RENT,55000,Source Verified,Aug-09,Fully Paid,debt_consolidation,4819.118202
435681,20000, 36 months,14.61%,689.51,MORTGAGE,115000,Verified,Aug-09,Fully Paid,major_purchase,23349.57253
435815,10000, 36 months,7.74%,312.19,MORTGAGE,37000,Not Verified,Aug-09,Fully Paid,debt_consolidation,11239.0909
435813,10000, 36 months,8.94%,317.72,MORTGAGE,117000,Verified,Aug-09,Fully Paid,debt_consolidation,11438.43225
435798,6775, 36 months,8.59%,214.16,MORTGAGE,116004,Verified,Aug-09,Fully Paid,car,7671.288248
435771,9600, 36 months,12.87%,322.88,MORTGAGE,115000,Verified,Aug-09,Fully Paid,debt_consolidation,11014.92177
435743,7000, 36 months,8.59%,221.28,RENT,40000,Source Verified,Aug-09,Fully Paid,debt_consolidation,7965.903783
435619,1600, 36 months,13.92%,54.62,MORTGAGE,72000,Not Verified,Aug-09,Fully Paid,credit_card,1720.938315
435468,9000, 36 months,13.22%,304.21,RENT,90900,Not Verified,Aug-09,Fully Paid,debt_consolidation,9196.37
435440,9000, 36 months,12.87%,302.7,RENT,67092,Not Verified,Aug-09,Fully Paid,major_purchase,10927.86628
435618,1500, 36 months,14.61%,51.72,RENT,48000,Not Verified,Sep-09,Fully Paid,debt_consolidation,1861.594793
435606,8800, 36 months,11.48%,290.13,MORTGAGE,36996,Source Verified,Aug-09,Fully Paid,debt_consolidation,10444.36783
435612,20000, 36 months,17.04%,713.49,RENT,180000,Verified,Sep-09,Fully Paid,credit_card,25685.24788
435588,17800, 36 months,16.35%,628.86,RENT,85000,Verified,Sep-09,Fully Paid,debt_consolidation,22639.57457
435561,12000, 36 months,11.83%,397.61,MORTGAGE,91234.2,Not Verified,Aug-09,Fully Paid,home_improvement,14309.94913
435549,2500, 36 months,13.22%,84.51,MORTGAGE,90000,Not Verified,Aug-09,Fully Paid,small_business,3041.147204
435539,8500, 36 months,8.94%,270.06,MORTGAGE,51000,Verified,Aug-09,Fully Paid,wedding,9720.051554
434106,5000, 36 months,12.53%,167.34,RENT,20004,Not Verified,Aug-09,Fully Paid,debt_consolidation,6024.053274
435005,8000, 36 months,7.74%,249.75,RENT,50000,Not Verified,Aug-09,Fully Paid,medical,8991.085241
435522,15000, 36 months,11.48%,494.53,MORTGAGE,115000,Not Verified,Aug-09,Fully Paid,debt_consolidation,16493.72177
435412,2500, 36 months,12.53%,83.67,MORTGAGE,57996,Verified,Aug-09,Fully Paid,other,2999.163993
435495,6000, 36 months,19.13%,220.33,RENT,68250,Verified,Aug-09,Fully Paid,debt_consolidation,7931.547671
435460,7000, 36 months,7.74%,218.54,RENT,30000,Not Verified,Aug-09,Fully Paid,other,7776.936804
435438,6000, 36 months,8.59%,189.67,RENT,54000,Not Verified,Aug-09,Fully Paid,other,6822.974596
429311,12000, 36 months,15.31%,417.79,RENT,73558,Verified,Aug-09,Fully Paid,small_business,15034.87423
435240,5000, 36 months,11.48%,164.85,MORTGAGE,105000,Not Verified,Aug-09,Fully Paid,home_improvement,5934.267715
435385,4500, 36 months,11.83%,149.11,MORTGAGE,56000,Verified,Aug-09,Fully Paid,credit_card,5052.314282
432200,6000, 36 months,8.59%,189.67,RENT,57996,Verified,Aug-09,Fully Paid,other,6827.819028
435307,7000, 36 months,14.96%,242.52,RENT,47000,Not Verified,Aug-09,Fully Paid,educational,8730.482032
435384,10000, 36 months,14.61%,344.76,RENT,30000,Source Verified,Aug-09,Fully Paid,debt_consolidation,10361.85376
435363,2000, 36 months,11.14%,65.61,RENT,37000,Not Verified,Aug-09,Fully Paid,wedding,2263.915097
435338,8000, 36 months,15.31%,278.53,RENT,97000,Source Verified,Aug-09,Fully Paid,debt_consolidation,10027.12463
435322,14400, 36 months,11.14%,472.38,RENT,65000,Not Verified,Aug-09,Fully Paid,other,15268.99479
434459,15000, 36 months,14.96%,519.68,MORTGAGE,171996,Source Verified,Aug-09,Fully Paid,major_purchase,18708.78672
435289,6000, 36 months,17.04%,214.05,RENT,50000,Not Verified,Aug-09,Fully Paid,small_business,7016.65391
434778,9800, 36 months,8.59%,309.78,RENT,48000,Not Verified,Aug-09,Fully Paid,credit_card,11152.19795
435238,13200, 36 months,11.48%,435.19,MORTGAGE,42200,Not Verified,Aug-09,Fully Paid,credit_card,14850.15975
435217,8000, 36 months,11.14%,262.43,MORTGAGE,55000,Not Verified,Aug-09,Fully Paid,credit_card,9447.75419
418566,12000, 36 months,11.14%,393.65,MORTGAGE,62000,Not Verified,Aug-09,Fully Paid,other,14168.02323
435184,15000, 36 months,11.48%,494.53,MORTGAGE,150000,Verified,Aug-09,Fully Paid,home_improvement,17803.74222
435170,20000, 36 months,13.22%,676.02,MORTGAGE,72893,Verified,Aug-09,Fully Paid,debt_consolidation,24337.51981
435158,3500, 36 months,8.94%,111.21,OWN,28000,Not Verified,Aug-09,Fully Paid,other,3974.076327
435142,13000, 36 months,11.83%,430.75,RENT,37800,Not Verified,Aug-09,Fully Paid,debt_consolidation,14595.72923
431035,14075, 36 months,11.48%,464.04,RENT,27996,Verified,Aug-09,Charged Off,debt_consolidation,7423.81
435117,20000, 36 months,13.57%,679.37,MORTGAGE,72000,Not Verified,Aug-09,Fully Paid,debt_consolidation,24541.40674
435064,7000, 36 months,17.04%,249.72,RENT,40000,Not Verified,Aug-09,Charged Off,small_business,1047.91
434985,20000, 36 months,11.83%,662.68,RENT,54000,Verified,Aug-09,Fully Paid,credit_card,23849.93453
435039,19000, 36 months,13.92%,648.61,OWN,85000,Source Verified,Aug-09,Fully Paid,debt_consolidation,23350.19889
434993,20000, 36 months,11.48%,659.37,MORTGAGE,2.00E+05,Verified,Aug-09,Fully Paid,home_improvement,23737.90907
435004,19000, 36 months,11.14%,623.27,RENT,65412,Not Verified,Aug-09,Fully Paid,debt_consolidation,19178.66
434023,15000, 36 months,12.18%,499.5,MORTGAGE,78408,Verified,Aug-09,Fully Paid,debt_consolidation,15990.63364
434919,3000, 36 months,8.59%,94.84,MORTGAGE,50004,Not Verified,Aug-09,Fully Paid,other,3413.918507
434971,4000, 36 months,11.83%,132.54,RENT,60000,Not Verified,Aug-09,Fully Paid,major_purchase,4771.249776
434975,6000, 36 months,12.53%,200.8,MORTGAGE,36000,Verified,Aug-09,Fully Paid,credit_card,7228.710166
434092,20000, 36 months,13.92%,682.74,RENT,79701,Verified,Aug-09,Fully Paid,debt_consolidation,24579.10718
434850,14000, 36 months,8.59%,442.55,RENT,62004,Source Verified,Aug-09,Fully Paid,debt_consolidation,15084.92607
434932,8500, 36 months,12.18%,283.05,MORTGAGE,81400,Source Verified,Aug-09,Fully Paid,debt_consolidation,10189.75975
434914,7500, 36 months,7.74%,234.14,MORTGAGE,28000,Not Verified,Aug-09,Fully Paid,credit_card,8429.219033
434591,4000, 36 months,8.94%,127.09,RENT,65000,Verified,Aug-09,Charged Off,car,3041.76
434822,20000, 36 months,17.04%,713.49,RENT,60000,Source Verified,Aug-09,Fully Paid,credit_card,24265.25482
434811,7500, 36 months,12.18%,249.75,MORTGAGE,80000,Not Verified,Aug-09,Fully Paid,credit_card,8988.470385
434797,18000, 36 months,12.18%,599.4,RENT,44000,Not Verified,Aug-09,Charged Off,debt_consolidation,24142.17
434740,2000, 36 months,13.22%,67.61,RENT,4000,Not Verified,Aug-09,Fully Paid,educational,2433.582616
434585,5500, 36 months,14.61%,189.62,MORTGAGE,78792,Not Verified,Aug-09,Fully Paid,debt_consolidation,6826.005365
431155,9000, 36 months,8.94%,285.95,MORTGAGE,120000,Source Verified,Aug-09,Fully Paid,debt_consolidation,10294.56244
434625,2500, 36 months,17.04%,89.19,MORTGAGE,69736,Not Verified,Aug-09,Fully Paid,small_business,3210.616662
434616,4200, 36 months,13.92%,143.38,RENT,19000,Not Verified,Aug-09,Fully Paid,car,5147.61531
434612,20000, 36 months,11.48%,659.37,MORTGAGE,50000,Not Verified,Aug-09,Fully Paid,debt_consolidation,22126.41159
434611,10000, 36 months,8.94%,317.72,MORTGAGE,75000,Not Verified,Aug-09,Fully Paid,credit_card,11388.97012
434607,4000, 36 months,7.74%,124.88,RENT,34000,Not Verified,Aug-09,Fully Paid,debt_consolidation,4495.664965
434596,4900, 36 months,11.14%,160.74,RENT,54096,Verified,Aug-09,Fully Paid,credit_card,5765.420768
434530,20000, 36 months,17.39%,716.95,RENT,45000,Verified,Aug-09,Fully Paid,small_business,25811.09684
434545,12000, 36 months,8.94%,381.26,MORTGAGE,110000,Verified,Aug-09,Fully Paid,moving,13647.48701
434549,20000, 36 months,11.83%,662.68,RENT,85000,Verified,Aug-09,Charged Off,credit_card,7289.19
434540,12000, 36 months,8.94%,381.26,MORTGAGE,125000,Not Verified,Aug-09,Fully Paid,debt_consolidation,13726.13707
434489,20000, 36 months,13.22%,676.02,RENT,105000,Verified,Aug-09,Charged Off,debt_consolidation,8107.2
434386,20000, 36 months,14.61%,689.51,MORTGAGE,1.00E+05,Verified,Aug-09,Fully Paid,debt_consolidation,22972.54162
434370,10000, 36 months,11.48%,329.69,MORTGAGE,75000,Verified,Aug-09,Fully Paid,credit_card,11868.60774
434368,10500, 36 months,8.94%,333.61,MORTGAGE,30000,Verified,Aug-09,Fully Paid,home_improvement,12009.55663
434340,10000, 36 months,18.43%,363.7,OWN,85000,Verified,Aug-09,Fully Paid,debt_consolidation,13106.20877
434336,4000, 36 months,16.00%,140.63,RENT,67000,Verified,Aug-09,Fully Paid,debt_consolidation,4768.626116
434317,10000, 36 months,16.00%,351.58,RENT,66847.3,Not Verified,Aug-09,Fully Paid,debt_consolidation,12657.90839
434309,10250, 36 months,11.48%,337.93,MORTGAGE,80000,Verified,Aug-09,Charged Off,debt_consolidation,5744.5
433988,7000, 36 months,7.74%,218.54,RENT,180000,Verified,Aug-09,Fully Paid,major_purchase,7584.663758
434277,10000, 36 months,8.94%,317.72,RENT,62000,Verified,Aug-09,Fully Paid,debt_consolidation,11438.33372
433450,5500, 36 months,8.59%,173.86,RENT,42312,Not Verified,Aug-09,Fully Paid,car,6149.9893
434265,15850, 36 months,14.26%,543.75,MORTGAGE,50000,Not Verified,Aug-09,Fully Paid,debt_consolidation,18656.27783
434223,9000, 36 months,11.14%,295.24,RENT,72000,Source Verified,Aug-09,Fully Paid,debt_consolidation,9322.638507
434244,15000, 36 months,15.65%,524.8,MORTGAGE,322400,Verified,Aug-09,Fully Paid,debt_consolidation,18792.7732
434197,20000, 36 months,16.70%,619.5,MORTGAGE,62000,Verified,Aug-09,Fully Paid,debt_consolidation,21933.09039
434070,5000, 36 months,13.57%,169.85,RENT,50532,Verified,Aug-09,Fully Paid,other,5319.731945
434191,10000, 36 months,8.94%,317.72,MORTGAGE,180000,Verified,Aug-09,Charged Off,debt_consolidation,2522.42
434190,7000, 36 months,11.83%,231.94,RENT,65000,Not Verified,Aug-09,Fully Paid,wedding,8151.510648
434189,5000, 36 months,11.14%,164.02,RENT,30000,Not Verified,Aug-09,Fully Paid,educational,5904.904873
434185,6000, 36 months,8.94%,190.63,MORTGAGE,60000,Not Verified,Aug-09,Fully Paid,debt_consolidation,6862.625071
402791,12000, 36 months,13.92%,408.79,RENT,60000,Verified,Aug-09,Fully Paid,debt_consolidation,14647.21004
434155,20000, 36 months,12.53%,669.33,MORTGAGE,124000,Verified,Aug-09,Charged Off,wedding,1547.83
434143,20000, 36 months,11.48%,659.37,MORTGAGE,250000,Verified,Aug-09,Fully Paid,home_improvement,23738.21153
434125,12000, 36 months,12.53%,401.6,RENT,74000,Verified,Aug-09,Fully Paid,home_improvement,14040.76853
434127,6125, 36 months,7.74%,191.22,RENT,75400,Not Verified,Aug-09,Fully Paid,car,6402.804788
434022,2800, 36 months,7.40%,86.97,RENT,8000,Source Verified,Aug-09,Fully Paid,car,3119.70162
434074,15600, 36 months,12.53%,522.08,MORTGAGE,84996,Verified,Aug-09,Charged Off,debt_consolidation,12887.72
434076,13300, 36 months,16.00%,467.6,RENT,39875,Not Verified,Aug-09,Fully Paid,credit_card,16619.1109
434063,6700, 36 months,14.26%,229.85,MORTGAGE,31200,Source Verified,Aug-09,Fully Paid,home_improvement,8275.377341
434055,20000, 36 months,17.04%,713.49,RENT,186462,Verified,Aug-09,Charged Off,small_business,9936.5
434050,10000, 36 months,13.22%,338.01,RENT,32000,Not Verified,Aug-09,Fully Paid,home_improvement,12063.92766
434021,15000, 36 months,12.18%,499.5,RENT,91000,Verified,Aug-09,Charged Off,wedding,1157.23
433996,6500, 36 months,15.31%,226.3,RENT,40100,Verified,Aug-09,Fully Paid,debt_consolidation,7644.074986
433989,12000, 36 months,8.94%,381.26,MORTGAGE,1.00E+05,Source Verified,Aug-09,Fully Paid,major_purchase,13723.84445
433976,6200, 36 months,13.92%,211.65,RENT,42500,Not Verified,Aug-09,Fully Paid,small_business,6410.818814
433467,10000, 36 months,8.59%,316.11,MORTGAGE,122004,Not Verified,Aug-09,Fully Paid,major_purchase,11379.75314
433954,4700, 36 months,13.92%,160.45,MORTGAGE,27500,Verified,Aug-09,Fully Paid,debt_consolidation,5581.79843
429363,4500, 36 months,7.40%,139.77,RENT,86854,Verified,Aug-09,Fully Paid,debt_consolidation,5031.528916
433950,4200, 36 months,11.48%,138.47,RENT,65000,Not Verified,Aug-09,Fully Paid,other,4984.811833
433943,1600, 36 months,14.26%,54.89,RENT,48000,Source Verified,Aug-09,Fully Paid,debt_consolidation,1976.004232
433904,5000, 36 months,14.61%,172.38,MORTGAGE,95000,Verified,Aug-09,Charged Off,debt_consolidation,5568.88
433890,3600, 36 months,8.59%,113.8,RENT,40000,Source Verified,Aug-09,Fully Paid,medical,4081.818176
433888,20000, 36 months,11.48%,659.37,RENT,71874,Not Verified,Aug-09,Fully Paid,debt_consolidation,23403.09996
433869,20000, 36 months,14.61%,689.51,MORTGAGE,125000,Verified,Aug-09,Fully Paid,debt_consolidation,24595.28189
433837,7000, 36 months,7.74%,218.54,MORTGAGE,47500,Not Verified,Aug-09,Fully Paid,debt_consolidation,7846.786878
433832,3000, 36 months,16.00%,105.48,OWN,22000,Not Verified,Aug-09,Charged Off,moving,1260.36
433822,15000, 36 months,11.83%,497.01,RENT,31200,Verified,Aug-09,Fully Paid,credit_card,15704.83849
433717,10000, 36 months,7.74%,312.19,MORTGAGE,48000,Verified,Aug-09,Fully Paid,debt_consolidation,11209.78973
433777,8000, 36 months,13.57%,271.75,RENT,72000,Verified,Aug-09,Fully Paid,credit_card,9676.336996
433767,20000, 36 months,11.83%,662.68,MORTGAGE,90000,Verified,Aug-09,Fully Paid,credit_card,23678.73445
433761,6000, 36 months,12.53%,200.8,RENT,125000,Not Verified,Aug-09,Fully Paid,moving,7228.726307
433725,20000, 36 months,11.83%,662.68,RENT,50004,Verified,Aug-09,Fully Paid,credit_card,23858.57155
433364,12500, 36 months,8.59%,395.13,MORTGAGE,135996,Verified,Aug-09,Fully Paid,other,14224.72454
433667,20000, 36 months,13.22%,676.02,MORTGAGE,85000,Verified,Aug-09,Fully Paid,debt_consolidation,23151.43529
433659,19800, 36 months,11.48%,652.78,RENT,116000,Verified,Aug-09,Fully Paid,debt_consolidation,23531.17198
433594,6500, 36 months,16.35%,229.64,RENT,21840,Verified,Aug-09,Fully Paid,other,8282.010536
433598,1000, 36 months,14.96%,34.65,RENT,37000,Source Verified,Aug-09,Fully Paid,major_purchase,1256.155924
433589,15000, 36 months,12.18%,499.5,RENT,52000,Verified,Aug-09,Fully Paid,debt_consolidation,16896.8114
433581,12300, 36 months,12.53%,411.64,MORTGAGE,31200,Source Verified,Aug-09,Fully Paid,debt_consolidation,14837.7017
433549,10000, 36 months,12.87%,336.34,MORTGAGE,1.00E+05,Not Verified,Aug-09,Fully Paid,home_improvement,12124.73481
433496,2000, 36 months,8.59%,63.23,MORTGAGE,188004,Verified,Aug-09,Fully Paid,other,2266.817127
433495,5000, 36 months,7.74%,156.1,MORTGAGE,39500,Not Verified,Aug-09,Fully Paid,major_purchase,5437.078896
427621,4500, 36 months,8.94%,142.98,MORTGAGE,1.00E+05,Not Verified,Aug-09,Fully Paid,car,5125.019127
431997,17500, 36 months,11.83%,579.85,MORTGAGE,78948,Verified,Aug-09,Fully Paid,other,20832.58517
433469,18500, 36 months,12.87%,622.22,RENT,145000,Verified,Aug-09,Fully Paid,debt_consolidation,22399.71237
433133,12000, 36 months,11.48%,395.63,OWN,57300,Not Verified,Aug-09,Fully Paid,major_purchase,14242.3125
433448,20000, 36 months,13.22%,676.02,RENT,90000,Verified,Aug-09,Fully Paid,debt_consolidation,23694.80704
393361,9000, 36 months,7.74%,280.97,MORTGAGE,130008,Source Verified,Aug-09,Fully Paid,home_improvement,9525.663691
432850,4500, 36 months,7.74%,140.49,RENT,44004,Not Verified,Aug-09,Fully Paid,medical,4893.081956
433423,7600, 36 months,7.74%,237.27,RENT,44208,Not Verified,Aug-09,Fully Paid,credit_card,8541.601928
433336,13000, 36 months,8.59%,410.94,MORTGAGE,56004,Source Verified,Aug-09,Fully Paid,credit_card,14028.30776
433371,10400, 36 months,12.53%,348.05,RENT,41004,Not Verified,Aug-09,Fully Paid,other,12529.77444
430963,5000, 36 months,13.22%,169.01,RENT,36000,Verified,Aug-09,Fully Paid,major_purchase,6084.051528
431881,12000, 36 months,8.94%,381.26,OWN,39996,Not Verified,Aug-09,Fully Paid,debt_consolidation,13725.25122
433218,12000, 36 months,12.18%,399.6,MORTGAGE,90000,Verified,Aug-09,Fully Paid,debt_consolidation,12792.41007
403974,1000, 36 months,14.61%,34.48,MORTGAGE,42588,Verified,Aug-09,Fully Paid,home_improvement,1047.118092
433231,5000, 36 months,11.14%,164.02,OTHER,60000,Not Verified,Aug-09,Fully Paid,other,5905.015925
433310,12500, 36 months,8.94%,397.15,RENT,42000,Verified,Aug-09,Fully Paid,debt_consolidation,13865.08672
433320,15250, 36 months,15.31%,530.94,MORTGAGE,160000,Verified,Aug-09,Fully Paid,small_business,16841.67261
433128,10000, 36 months,8.59%,316.11,RENT,39996,Source Verified,Aug-09,Fully Paid,educational,11209.5394
433311,10000, 36 months,8.94%,317.72,MORTGAGE,122000,Verified,Aug-09,Fully Paid,debt_consolidation,11388.9732
433304,5000, 36 months,12.53%,167.34,RENT,19200,Not Verified,Aug-09,Fully Paid,debt_consolidation,6023.880289
433245,10500, 36 months,13.92%,358.44,OWN,70500,Verified,Aug-09,Charged Off,small_business,3953.05
433290,14000, 36 months,14.26%,480.29,RENT,110000,Not Verified,Aug-09,Charged Off,debt_consolidation,5890.82
428982,6000, 36 months,13.57%,203.82,MORTGAGE,30000,Verified,Aug-09,Fully Paid,educational,7337.119638
433213,20000, 36 months,13.92%,682.74,RENT,45000,Verified,Aug-09,Fully Paid,debt_consolidation,24531.97901
429637,5000, 36 months,14.26%,171.53,OWN,50004,Not Verified,Aug-09,Fully Paid,debt_consolidation,6024.591303
433202,20000, 36 months,14.96%,692.9,MORTGAGE,101000,Verified,Aug-09,Fully Paid,small_business,20731.37012
378406,5000, 36 months,16.35%,176.65,RENT,83100,Verified,Aug-09,Fully Paid,debt_consolidation,6359.200145
433180,15000, 36 months,11.14%,492.06,MORTGAGE,66000,Not Verified,Aug-09,Fully Paid,home_improvement,17714.60252
433106,5200, 36 months,13.92%,177.52,RENT,35000,Verified,Aug-09,Fully Paid,debt_consolidation,5432.993151
433166,6500, 36 months,15.65%,227.41,RENT,42500,Not Verified,Aug-09,Charged Off,medical,2072.47
433155,9000, 36 months,11.83%,298.21,MORTGAGE,70000,Source Verified,Aug-09,Fully Paid,credit_card,9987.408795
433152,7500, 36 months,11.48%,247.27,RENT,56400,Not Verified,Aug-09,Fully Paid,wedding,8597.316542
433144,1000, 36 months,12.53%,33.47,MORTGAGE,26650,Verified,Aug-09,Fully Paid,credit_card,1204.765039
433141,12000, 36 months,13.57%,407.63,RENT,52000,Source Verified,Aug-09,Fully Paid,debt_consolidation,14580.39283
433142,8000, 36 months,11.14%,262.43,RENT,62000,Source Verified,Aug-09,Fully Paid,debt_consolidation,9448.060796
432854,20000, 36 months,15.31%,696.31,RENT,78000,Verified,Aug-09,Fully Paid,debt_consolidation,23669.59924
433101,4000, 36 months,11.83%,132.54,RENT,45000,Not Verified,Aug-09,Fully Paid,wedding,4769.95679
430262,7200, 36 months,13.22%,243.37,RENT,40000,Not Verified,Aug-09,Fully Paid,debt_consolidation,8688.572412
432831,20000, 36 months,16.00%,703.15,RENT,60000,Not Verified,Aug-09,Fully Paid,small_business,25313.24117
433080,10800, 36 months,13.57%,366.86,RENT,55000,Verified,Aug-09,Fully Paid,debt_consolidation,13094.79698
433078,4000, 36 months,17.39%,143.39,RENT,52600,Verified,Aug-09,Fully Paid,moving,4114.761152
429586,9300, 36 months,11.83%,308.15,MORTGAGE,90000,Verified,Aug-09,Fully Paid,debt_consolidation,10900.99406
433040,2600, 36 months,13.22%,87.89,RENT,27000,Not Verified,Aug-09,Fully Paid,credit_card,2696.611878
433053,3000, 36 months,11.83%,99.41,RENT,42000,Verified,Aug-09,Fully Paid,debt_consolidation,3578.401886
433031,2000, 36 months,11.14%,65.61,RENT,42000,Not Verified,Aug-09,Fully Paid,educational,2193.271331
432985,4000, 36 months,12.53%,133.87,RENT,35004,Not Verified,Aug-09,Fully Paid,debt_consolidation,4790.751879
432988,3500, 36 months,11.48%,115.39,MORTGAGE,35000,Not Verified,Aug-09,Fully Paid,major_purchase,4154.024242
428433,14000, 36 months,16.70%,497.02,MORTGAGE,70000,Verified,Aug-09,Fully Paid,debt_consolidation,16812.3899
432311,3000, 36 months,13.92%,102.42,RENT,47208,Not Verified,Aug-09,Fully Paid,debt_consolidation,3284.140306
432929,20000, 36 months,17.04%,713.49,RENT,1.00E+05,Verified,Aug-09,Fully Paid,small_business,25685.24788
432863,12000, 36 months,13.57%,407.63,MORTGAGE,78000,Verified,Aug-09,Fully Paid,debt_consolidation,14514.48186
432923,3000, 36 months,7.74%,93.66,RENT,64200,Verified,Aug-09,Fully Paid,car,3060.710236
432918,5000, 36 months,12.18%,166.5,MORTGAGE,72000,Verified,Aug-09,Fully Paid,debt_consolidation,5993.99875
432820,1000, 36 months,13.57%,33.97,RENT,12000,Not Verified,Aug-09,Charged Off,other,33.73
432778,20000, 36 months,13.92%,682.74,RENT,84000,Verified,Aug-09,Fully Paid,credit_card,24578.54931
432747,14000, 36 months,16.00%,492.21,RENT,75000,Verified,Aug-09,Fully Paid,debt_consolidation,17720.65778
432774,4800, 36 months,12.53%,160.64,OTHER,63200,Verified,Aug-09,Fully Paid,major_purchase,5737.594382
432775,7750, 36 months,13.16%,261.72,RENT,26000,Verified,Aug-09,Fully Paid,credit_card,9380.035683
432771,5000, 36 months,8.59%,158.06,MORTGAGE,40000,Not Verified,Aug-09,Fully Paid,major_purchase,5689.911367
432766,4800, 36 months,8.59%,151.73,MORTGAGE,57996,Not Verified,Aug-09,Fully Paid,moving,5451.877105
432057,20000, 36 months,12.18%,666,MORTGAGE,190000,Verified,Aug-09,Fully Paid,credit_card,23975.90247
431924,8000, 36 months,13.92%,273.1,MORTGAGE,80000,Not Verified,Aug-09,Fully Paid,debt_consolidation,9035.948558
432711,20000, 36 months,12.18%,666,RENT,66996,Verified,Aug-09,Fully Paid,debt_consolidation,23975.87697
431602,18000, 36 months,17.39%,645.26,MORTGAGE,245000,Verified,Aug-09,Fully Paid,credit_card,23228.93083
431832,12000, 36 months,11.14%,393.65,RENT,32000,Verified,Aug-09,Fully Paid,debt_consolidation,14167.93816
432657,10000, 36 months,8.59%,316.11,RENT,73000,Verified,Aug-09,Fully Paid,major_purchase,10741.51084
432642,6000, 36 months,12.87%,201.8,RENT,65004,Verified,Aug-09,Fully Paid,wedding,7264.77245
432410,5000, 36 months,7.74%,156.1,OWN,15000,Verified,Aug-09,Fully Paid,debt_consolidation,5619.447857
426909,11000, 36 months,14.61%,379.23,RENT,69000,Verified,Aug-09,Fully Paid,debt_consolidation,13652.09919
432628,7000, 36 months,7.74%,218.54,RENT,52000,Verified,Aug-09,Fully Paid,debt_consolidation,7867.217672
431597,9850, 36 months,8.94%,312.95,MORTGAGE,32000,Verified,Aug-09,Fully Paid,debt_consolidation,11266.14738
432604,7500, 36 months,7.74%,234.14,MORTGAGE,31200,Verified,Aug-09,Fully Paid,home_improvement,8348.316363
432592,4800, 36 months,13.22%,162.25,RENT,50000,Verified,Aug-09,Fully Paid,educational,6060.452916
432551,19000, 36 months,11.48%,626.41,RENT,175000,Verified,Aug-09,Fully Paid,credit_card,21719.16184
432574,2800, 36 months,12.87%,94.18,MORTGAGE,45325,Verified,Aug-09,Charged Off,wedding,3210.14
432571,10000, 36 months,7.74%,312.19,MORTGAGE,70000,Verified,Aug-09,Fully Paid,home_improvement,11158.41971
432554,5000, 36 months,8.59%,158.06,OWN,33004,Source Verified,Aug-09,Fully Paid,moving,5689.867913
432558,18000, 36 months,15.31%,626.68,RENT,95000,Verified,Aug-09,Fully Paid,small_business,21972.67753
431418,7200, 36 months,14.26%,247.01,MORTGAGE,75000,Verified,Aug-09,Fully Paid,other,8891.977687
432324,16000, 36 months,11.83%,530.15,RENT,65000,Not Verified,Aug-09,Fully Paid,home_improvement,19086.54981
432494,9200, 36 months,7.74%,287.22,MORTGAGE,61476,Not Verified,Aug-09,Fully Paid,debt_consolidation,10073.75645
432493,13000, 36 months,12.87%,437.24,RENT,78000,Verified,Aug-09,Fully Paid,debt_consolidation,15644.95622
432491,20000, 36 months,14.61%,689.51,RENT,85155.29,Verified,Aug-09,Fully Paid,credit_card,24821.98766
391509,20000, 36 months,16.35%,706.59,RENT,99996,Verified,Aug-09,Fully Paid,debt_consolidation,25437.54556
432469,12000, 36 months,12.18%,399.6,MORTGAGE,1.00E+05,Source Verified,Aug-09,Fully Paid,home_improvement,14385.56755
432427,9000, 36 months,8.59%,284.5,MORTGAGE,75000,Verified,Aug-09,Fully Paid,major_purchase,9610.460709
432417,20000, 36 months,11.83%,662.68,MORTGAGE,105000,Verified,Aug-09,Fully Paid,debt_consolidation,23856.4051
432404,15000, 36 months,11.48%,494.53,MORTGAGE,65000,Source Verified,Aug-09,Fully Paid,debt_consolidation,17802.9401
432399,12900, 36 months,11.14%,423.17,MORTGAGE,60000,Not Verified,Aug-09,Fully Paid,debt_consolidation,15234.96589
425556,15000, 36 months,11.48%,494.53,MORTGAGE,80000,Verified,Aug-09,Fully Paid,major_purchase,15810.30413
430033,12800, 36 months,11.83%,424.12,RENT,44640,Verified,Aug-09,Fully Paid,credit_card,15255.69425
